Timestamp,Value
2019-09-15 00:35:01,148.11953570753363
2019-09-15 00:35:02,142.4226304880131
2019-09-15 00:35:03,142.4226304880131
2019-09-15 00:35:04,142.4226304880131
2019-09-15 00:35:05,142.4226304880131
2019-09-15 00:35:06,136.72572526849257
2019-09-15 00:35:07,136.72572526849257
2019-09-15 00:35:08,148.11953570753363
2019-09-15 00:35:09,131.02882004897202
2019-09-15 00:35:10,142.4226304880131
2019-09-15 00:35:11,148.11953570753363
2019-09-15 00:35:12,142.4226304880131
2019-09-15 00:35:13,148.11953570753363
2019-09-15 00:35:14,142.4226304880131
2019-09-15 00:35:15,142.4226304880131
2019-09-15 00:35:16,136.72572526849257
2019-09-15 00:35:17,131.02882004897202
2019-09-15 00:35:18,142.4226304880131
2019-09-15 00:35:19,148.11953570753363
2019-09-15 00:35:20,142.4226304880131
2019-09-15 00:35:21,142.4226304880131
2019-09-15 00:35:22,136.72572526849257
2019-09-15 00:35:23,142.4226304880131
2019-09-15 00:35:24,142.4226304880131
2019-09-15 00:35:25,131.02882004897202
2019-09-15 00:35:26,136.72572526849257
2019-09-15 00:35:27,136.72572526849257
2019-09-15 00:35:28,142.4226304880131
2019-09-15 00:35:29,142.4226304880131
2019-09-15 00:35:30,142.4226304880131
2019-09-15 00:35:31,136.72572526849257
2019-09-15 00:35:32,136.72572526849257
2019-09-15 00:35:33,142.4226304880131
2019-09-15 00:35:34,142.4226304880131
2019-09-15 00:35:35,131.02882004897202
2019-09-15 00:35:36,136.72572526849257
2019-09-15 00:35:37,142.4226304880131
2019-09-15 00:35:38,142.4226304880131
2019-09-15 00:35:39,148.11953570753363
2019-09-15 00:35:40,142.4226304880131
2019-09-15 00:35:41,148.11953570753363
2019-09-15 00:35:42,136.72572526849257
2019-09-15 00:35:43,142.4226304880131
2019-09-15 00:35:44,131.02882004897202
2019-09-15 00:35:45,131.02882004897202
2019-09-15 00:35:46,148.11953570753363
2019-09-15 00:35:47,142.4226304880131
2019-09-15 00:35:48,142.4226304880131
2019-09-15 00:35:49,142.4226304880131
2019-09-15 00:35:50,136.72572526849257
2019-09-15 00:35:51,142.4226304880131
2019-09-15 00:35:52,142.4226304880131
2019-09-15 00:35:53,131.02882004897202
2019-09-15 00:35:54,148.11953570753363
2019-09-15 00:35:55,142.4226304880131
2019-09-15 00:35:56,142.4226304880131
2019-09-15 00:35:57,142.4226304880131
2019-09-15 00:35:58,136.72572526849257
2019-09-15 00:35:59,148.11953570753363
2019-09-15 00:36:00,136.72572526849257
2019-09-15 00:36:01,136.72572526849257
2019-09-15 00:36:02,165.21025136609518
2019-09-15 00:36:03,142.4226304880131
2019-09-15 00:36:04,148.11953570753363
2019-09-15 00:36:05,148.11953570753363
2019-09-15 00:36:06,142.4226304880131
2019-09-15 00:36:07,148.11953570753363
2019-09-15 00:36:08,142.4226304880131
2019-09-15 00:36:09,136.72572526849257
2019-09-15 00:36:10,148.11953570753363
2019-09-15 00:36:11,131.02882004897202
2019-09-15 00:36:12,136.72572526849257
2019-09-15 00:36:13,148.11953570753363
2019-09-15 00:36:14,148.11953570753363
2019-09-15 00:36:15,142.4226304880131
2019-09-15 00:36:16,148.11953570753363
2019-09-15 00:36:17,142.4226304880131
2019-09-15 00:36:18,148.11953570753363
2019-09-15 00:36:19,142.4226304880131
2019-09-15 00:36:20,142.4226304880131
2019-09-15 00:36:21,136.72572526849257
2019-09-15 00:36:22,142.4226304880131
2019-09-15 00:36:23,142.4226304880131
2019-09-15 00:36:24,136.72572526849257
2019-09-15 00:36:25,142.4226304880131
2019-09-15 00:36:26,136.72572526849257
2019-09-15 00:36:27,136.72572526849257
2019-09-15 00:36:28,131.02882004897202
2019-09-15 00:36:29,131.02882004897202
2019-09-15 00:36:30,131.02882004897202
2019-09-15 00:36:31,142.4226304880131
2019-09-15 00:36:32,142.4226304880131
2019-09-15 00:36:33,142.4226304880131
2019-09-15 00:36:34,136.72572526849257
2019-09-15 00:36:35,148.11953570753363
2019-09-15 00:36:36,148.11953570753363
2019-09-15 00:36:37,136.72572526849257
2019-09-15 00:36:38,131.02882004897202
2019-09-15 00:36:39,142.4226304880131
2019-09-15 00:36:40,136.72572526849257
2019-09-15 00:36:41,136.72572526849257
2019-09-15 00:36:42,136.72572526849257
2019-09-15 00:36:43,131.02882004897202
2019-09-15 00:36:44,142.4226304880131
2019-09-15 00:36:45,131.02882004897202
2019-09-15 00:36:46,142.4226304880131
2019-09-15 00:36:47,153.81644092705412
2019-09-15 00:36:48,148.11953570753363
2019-09-15 00:36:49,142.4226304880131
2019-09-15 00:36:50,148.11953570753363
2019-09-15 00:36:51,148.11953570753363
2019-09-15 00:36:52,131.02882004897202
2019-09-15 00:36:53,142.4226304880131
2019-09-15 00:36:54,136.72572526849257
2019-09-15 00:36:55,148.11953570753363
2019-09-15 00:36:56,142.4226304880131
2019-09-15 00:36:57,148.11953570753363
2019-09-15 00:36:58,148.11953570753363
2019-09-15 00:36:59,148.11953570753363
2019-09-15 00:37:00,148.11953570753363
2019-09-15 00:37:01,148.11953570753363
2019-09-15 00:37:02,153.81644092705412
2019-09-15 00:37:03,142.4226304880131
2019-09-15 00:37:04,125.33191482945153
2019-09-15 00:37:05,148.11953570753363
2019-09-15 00:37:06,142.4226304880131
2019-09-15 00:37:07,148.11953570753363
2019-09-15 00:37:08,148.11953570753363
2019-09-15 00:37:09,142.4226304880131
2019-09-15 00:37:10,148.11953570753363
2019-09-15 00:37:11,142.4226304880131
2019-09-15 00:37:12,153.81644092705412
2019-09-15 00:37:13,142.4226304880131
2019-09-15 00:37:14,148.11953570753363
2019-09-15 00:37:15,148.11953570753363
2019-09-15 00:37:16,153.81644092705412
2019-09-15 00:37:17,148.11953570753363
2019-09-15 00:37:18,148.11953570753363
2019-09-15 00:37:19,148.11953570753363
2019-09-15 00:37:20,148.11953570753363
2019-09-15 00:37:21,142.4226304880131
2019-09-15 00:37:22,148.11953570753363
2019-09-15 00:37:23,136.72572526849257
2019-09-15 00:37:24,142.4226304880131
2019-09-15 00:37:25,148.11953570753363
2019-09-15 00:37:26,148.11953570753363
2019-09-15 00:37:27,148.11953570753363
2019-09-15 00:37:28,148.11953570753363
2019-09-15 00:37:29,131.02882004897202
2019-09-15 00:37:30,148.11953570753363
2019-09-15 00:37:31,148.11953570753363
2019-09-15 00:37:32,153.81644092705412
2019-09-15 00:37:33,148.11953570753363
2019-09-15 00:37:34,148.11953570753363
2019-09-15 00:37:35,142.4226304880131
2019-09-15 00:37:36,136.72572526849257
2019-09-15 00:37:37,142.4226304880131
2019-09-15 00:37:38,153.81644092705412
2019-09-15 00:37:39,142.4226304880131
2019-09-15 00:37:40,153.81644092705412
2019-09-15 00:37:41,136.72572526849257
2019-09-15 00:37:42,153.81644092705412
2019-09-15 00:37:43,153.81644092705412
2019-09-15 00:37:44,153.81644092705412
2019-09-15 00:37:45,142.4226304880131
2019-09-15 00:37:46,148.11953570753363
2019-09-15 00:37:47,125.33191482945153
2019-09-15 00:37:48,131.02882004897202
2019-09-15 00:37:49,148.11953570753363
2019-09-15 00:37:50,148.11953570753363
2019-09-15 00:37:51,142.4226304880131
2019-09-15 00:37:52,142.4226304880131
2019-09-15 00:37:53,153.81644092705412
2019-09-15 00:37:54,153.81644092705412
2019-09-15 00:37:55,142.4226304880131
2019-09-15 00:37:56,148.11953570753363
2019-09-15 00:37:57,142.4226304880131
2019-09-15 00:37:58,153.81644092705412
2019-09-15 00:37:59,153.81644092705412
2019-09-15 00:38:00,136.72572526849257
2019-09-15 00:38:01,159.51334614657466
2019-09-15 00:38:02,148.11953570753363
2019-09-15 00:38:03,148.11953570753363
2019-09-15 00:38:04,148.11953570753363
2019-09-15 00:38:05,142.4226304880131
2019-09-15 00:38:06,142.4226304880131
2019-09-15 00:38:07,148.11953570753363
2019-09-15 00:38:08,153.81644092705412
2019-09-15 00:38:09,148.11953570753363
2019-09-15 00:38:10,148.11953570753363
2019-09-15 00:38:11,148.11953570753363
2019-09-15 00:38:12,148.11953570753363
2019-09-15 00:38:13,153.81644092705412
2019-09-15 00:38:14,148.11953570753363
2019-09-15 00:38:15,142.4226304880131
2019-09-15 00:38:16,153.81644092705412
2019-09-15 00:38:17,136.72572526849257
2019-09-15 00:38:18,153.81644092705412
2019-09-15 00:38:19,148.11953570753363
2019-09-15 00:38:20,148.11953570753363
2019-09-15 00:38:21,142.4226304880131
2019-09-15 00:38:22,153.81644092705412
2019-09-15 00:38:23,148.11953570753363
2019-09-15 00:38:24,153.81644092705412
2019-09-15 00:38:25,148.11953570753363
2019-09-15 00:38:26,148.11953570753363
2019-09-15 00:38:27,131.02882004897202
2019-09-15 00:38:28,142.4226304880131
2019-09-15 00:38:29,142.4226304880131
2019-09-15 00:38:30,153.81644092705412
2019-09-15 00:38:31,153.81644092705412
2019-09-15 00:38:32,142.4226304880131
2019-09-15 00:38:33,142.4226304880131
2019-09-15 00:38:34,142.4226304880131
2019-09-15 00:38:35,148.11953570753363
2019-09-15 00:38:36,148.11953570753363
2019-09-15 00:38:37,148.11953570753363
2019-09-15 00:38:38,148.11953570753363
2019-09-15 00:38:39,142.4226304880131
2019-09-15 00:38:40,153.81644092705412
2019-09-15 00:38:41,153.81644092705412
2019-09-15 00:38:42,153.81644092705412
2019-09-15 00:38:43,148.11953570753363
2019-09-15 00:38:44,153.81644092705412
2019-09-15 00:38:45,153.81644092705412
